Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Focus,VAT,Pack Unit
,PIY-3,PIYALI-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PLA,PLATINUM,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,POK,POKHARABEAUTY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,POK-2,POKHRABEAUTY-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,POP,POPCORN,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PREMH,PREMIUMHANDLOOM,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PREMH-2,PREMIUMHANDLOOM-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PREM,PREMIUMPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PREM-2,PREMIUMPATIALA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PREM-3,PREMIUMPATIALA-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PREM-4,PREMIUMPATIALA-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIME,PRIME,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIME-2,PRIME-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN,PRINCESS,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-10,PRINCESS-10,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-11,PRINCESS-11,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-12,PRINCESS-12,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-2,PRINCESS-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-2SP,PRINCESS-2SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-3,PRINCESS-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-3SP,PRINCESS-3SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-4,PRINCESS-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-5,PRINCESS-5,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN--5SP,PRINCESS-5SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-6,PRINCESS-6,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-6SP,PRINCESS-6SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-7,PRINCESS-7,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-7SP,PRINCESS-7SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-8,PRINCESS-8,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-8SP,PRINCESS-8SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-9,PRINCESS-9,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRIN-9SP,PRINCESS-9SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SALM,PRINTEDMIX(LOT),,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SALMH,PRINTEDMIXHANGERFOLD,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRG,PRITYGIRL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRI,PRIYA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRI_K,PRIYAKATA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PRI_P,PRIYAPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PUNJ-P,PUNJABIPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PUN,PUNJABIQUEEN,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PUN-P,PUNJABIQUEENPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PUNSP,PUNJABIQUEENSUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PUN-2P,PUNJABIQUEEN-2PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PUN-2SP,PUNJABIQUEEN-2SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PUN-3SP,PUNJABIQUEEN-3SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PUN-4SP,PUNJABIQUEEN-4SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PUN-SP,PUNJABISUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PUS,PUSHPAK,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,PUS-2,PUSHPAK-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,QUE,QUEEN,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAAB,RAABTA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAA,RAAGA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RASH,RAASHI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RASH-2,RAASHI-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RASH-2D,RAASHI-2DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAD,RADHA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAG,RAGINI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAIN,RAINBOW,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAJL,RAJLAXMI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAKH,RAKHI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAB,RANGBAHAR,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAB-2,RANGBAHAR-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAB-3,RANGBAHAR-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAB-4,RANGBAHAR-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAN,RANGEELA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAN-2,RANGEELA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAN-3,RANGEELA-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAN-3P,RANGEELA-3PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAN-3SP,RANGEELA-3SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAN-4,RANGEELA-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,DEF-RAN-3,RANGEETA-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANG,RANGOLI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANG-P,RANGOLIPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANG-2,RANGOLI-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANG-2SP,RANGOLI-2SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANG-3,RANGOLI-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANG-4,RANGOLI-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANG-5,RANGOLI-5,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANG-5L,RANGOLI-5STICHED(L),,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANG-5X,RANGOLI-5STICHED(XL),,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANG-6,RANGOLI-6,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANGR,RANGRASIA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RNG,RANGREZZ,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RNGD,RANGREZZDLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAJ,RANJEETA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RANJ,RANJHANNA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RASHD,RASHIDLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAS,RASILI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAW,RAWMANGO,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAYB,RAYONBEAUTY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAYB-2,RAYONBEAUTY-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAYB-2P,RAYONBEAUTY-2PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAYB-2SP,RAYONBEAUTY-2SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAYB-3,RAYONBEAUTY-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAYB-4,RAYONBEAUTY-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAYG,RAYONGOLD,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAYP,RAYONPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAYP-2,RAYONPATIALA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RAYP-3,RAYONPATIALA-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RED,REDBEAUTY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,REDP,REDBEAUTYPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RED-10,REDBEAUTY-10,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RED-11,REDBEAUTY-11,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RED-12,REDBEAUTY-12,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RED-13,REDBEAUTY-13,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RED-16,REDBEAUTY-16,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RED-17,REDBEAUTY-17,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RED-18,REDBEAUTY-18,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RED-7P,REDBEAUTY-7PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RED-8,REDBEAUTY-8,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RED-9,REDBEAUTY-9,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,REDF,REDFASHION,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,REDH,REDHANDLOOM,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,REDL,REDLAWN,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,REDQ,REDQUEEN,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,REDR,REDROSE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RICH,RICHWARE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RIH,RIHANA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RIMA,RIMA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RIT,RITIKA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROH,ROHINI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROHI,ROHINIEMBROIDERY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROOH,ROOHI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROOHD,ROOHIDLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROOH-2,ROOHI-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROOP,ROOPRANG,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROOPK,ROOPKALI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROSVA,ROSEVALLEY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROS,ROSHNI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROXY,ROXY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROXYD,ROXYDLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROXY-2,ROXY-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROYC,ROYALCHANDERI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROYC-2,ROYALCHANDERI-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROYC-3,ROYALCHANDERI-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROYH,ROYALHANDLOOM,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROYT,ROYALTOUCH,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROYT-2,ROYALTOUCH-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROYT-3,ROYALTOUCH-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROY,ROYALE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROYW,ROYALEWITHOUTDUPATTA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROY-2,ROYALE-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROY-2SP,ROYALE-2SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROY-SP,ROYLESUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROZ,ROZA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROZA(E),ROZA(E),,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROZW,ROZA(WITHOUTDUPATTA),,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ROZ-P,ROZAPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RUB,RUBY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RUHI,RUHI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,RUK,RUKSANA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAA,SAATHI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAH,SAHELI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAHS,SAHELISPL.,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAK,SAKHI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SALU,SALUJADLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAMA,SAMAYA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAME,SAMPLE(EMB),,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAMEM,SAMPLEEMBROIDERYMIX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAMPM,SAMPLEMIX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAMP,SAMPLEPRINTED,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAMR,SAMPLEREADY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAMPT,SAMPLESTICHED,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAMTE,SAMPLESTICHEDEMBROIDERY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAN,SANIA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ,SANJANA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-10,SANJANA-10,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-10SP,SANJANA-10SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-11,SANJANA-11,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-11SP,SANJANA-11SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-12,SANJANA-12,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-2,SANJANA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-3,SANJANA-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-4,SANJANA-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-5,SANJANA-5,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-6,SANJANA-6,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-6P,SANJANA-6PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-6SP,SANJANA-6SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-7,SANJANA-7,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-7P,SANJANA-7PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-7SP,SANJANA-7SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-8,SANJANA-8,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-8P,SANJANA-8PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-8SP,SANJANA-8SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANJ-9,SANJANA-9,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANW,SANWARIYA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANW-2,SANWARIYA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANW-2SP,SANWARIYA-2SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANW-3,SANWARIYA-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANW-3SP,SANWARIYA-3SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANW-4,SANWARIYA-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SANW4-SP,SANWARIYA-4SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAP,SAPPHIRE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAP-3,SAPPHIRE-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAT,SATINCHOICE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATCH,SATINCHUNRI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATCH-2,SATINCHUNRI-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATJP,SATINJEQUARDPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAT-P,SATINPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATP-2,SATINPATIALA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATP-3,SATINPATIALA-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATP-4,SATINPATIALA-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATP-5,SATINPATIALA-5,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATP-6,SATINPATIALA-6,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATP-6L,SATINPATIALA-6STICH-L,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATP-7,SATINPATIALA-7,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATP-6X,SATINPATILA-6STICH-XL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATQ,SATINQUEEN,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATR-P,SATINROYALPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATR-2P,SATINROYALPATIALA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATR-SP,SATINROYALSUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATS,SATINSPECIAL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAT-SP,SATINSUPERPATIALA-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAT-5SP,SATINSUPERPATIALA-5,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SAT-7SP,SATINSUPERPATIALA-7,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG,SATRANGI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-10,SATRANGI-10,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-11,SATRANGI-11,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-12,SATRANGI-12,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-2,SATRANGI-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-3,SATRANGI-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-4,SATRANGI-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-5,SATRANGI-5,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-5SP,SATRANGI-5SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-6,SATRANGI-6,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-6SP,SATRANGI-6SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-7,SATRANGI-7,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-7SP,SATRANGI-7SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SATG-8,SATRANGI-8,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SENO,SENORITA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SENO-2,SENORITA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SENO-3,SENORITA-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SENO-4,SENORITA-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SENO-4SP,SENORITA-4SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SENO-5,SENORITA-5,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHAB,SHABANA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHAB-2,SHABANA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHA,SHAGUN,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHAE,SHAGUNEMB.,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SALINI,SHALINI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHAR,SHARMILI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHE,SHEETAL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHEN,SHEHNAI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHER,SHERWANISTYLE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHER-2,SHERWANISTYLE-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIP,SHIBORIPARI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIL,SHIELA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV,SHIVOMANI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV-2,SHIVOMANI-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV-3,SHIVOMANI-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV-3SP,SHIVOMANI-3SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV-4,SHIVOMANI-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV-4P,SHIVOMANI-4PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV-4SP,SHIVOMANI-4SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV-5,SHIVOMANI-5,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV-5P,SHIVOMANI-5PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV-5SP,SHIVOMANI-5SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV-6,SHIVOMANI-6,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHI,SHIVANGI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SHIV-3P,SHIV-O-MANI-3PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SID,SIDDHI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SIGH,SIGNATUREHANDLOOM,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SILK,SILK,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SIM,SIMRAN,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SIME,SIMRANEMBROIDERY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SMARTC,SMARTCHOICE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SMART,SMARTSTYLE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SMART-SP,SMARTSTYLESUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SMART-2,SMARTSTYLE-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SNOW,SNOWWHITE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SONI,SONIKUDI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SON,SONIA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SONP,SONPARI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUTHB,SOUTHBEAUTY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUTHBD,SOUTHBEAUTYDLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUTHB-2,SOUTHBEAUTY-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUTHB-2D,SOUTHBEAUTY-2DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUTHB-3,SOUTHBEAUTY-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUTHH,SOUTHHANDLOOM,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUTHH-2,SOUTHHANDLOOM-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUTHP,SOUTHPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUQ,SOUTHQUEEN,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUTH,SOUTHSPECIAL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUTH-2,SOUTHSPECIAL-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SOUS,SOUTHSTYLE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SPA,SPARSH,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SPLH,SPECIALHANDLOOM,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SRI,SRIMAN,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SRID,SRIMANDLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SMT,SRIMATI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SUL,SULTAN,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SUNSH,SUNSHINE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SUPH,SUPERHANDLOOM,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SPH-2,SUPERPATIALAHOUSE-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SPH-4,SUPERPATIALAHOUSE-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
