Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD
,FG0067,Pj Peanut (Salted) |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0354,Pj Olive Oil Bhujia |200 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0355,Pj Halka Fulka |60 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0348,Badam Atta Laddu (12 pcs Box) BOGO |336 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0353,Pj Tok Jhal Misti |200 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0354,Pj Olive Oil Bhujia |200 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0152,Cream Roll (Vanilla) |40 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0153,Cream Roll (Chocolate) |40 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0154,Cream Roll (Mixed Fruit) |40 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0355,Pj Halka Fulka |60 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0017,Pj Diet Chiwda |25 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0071,PJ Krispy Munch(Tangy Tomato) |50 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0016,Pj Masala Muri |25 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0338,Nimbu Shikanji |700 Gms.,Category J ( Seasonal),,,0,N,N,,Pcs.,Case,,,,,0
,FG0353,Pj Tok Jhal Misti |200 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0357,Besan Ladoo(6pcs Box) BOGO |168 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0361,Cream Roll (Chocolate) |40 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0362,Cream Roll (Mixed Fruit) |40 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0363,Pj Halka Fulka |60 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0364,Pj Diet Chiwda |25 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0338,Nimbu Shikanji |700 Gms.,Category J ( Seasonal),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0388,Khajur Barari |450 Gms.,LACHHA PACKS,HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0376,Pj Badam Atta Laddu (12 pcs Box) BOGO |336 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0375,HM Mitha Maza (Soan Papdi + Besan Laddu) BOGO |836 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0374,Pj Khajur Barfi (Dispanser 24 pcs Pack) |25 Gms.,(LACHHA PACKS),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0373,Cashew (Salted) |35 Gms.,Category F (VALUE ADDED PACKS  - Namkeen ),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0372,PJ Pea Nut (Salted) |150 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0371,PJ LimeChilli Pea Nut |150 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0370,Pj Chatpatta |1000 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0369,Pj All in One |1000 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0387,Pj Tok Jhal Misti |200 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0386,Pj Masala Muri |25 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0385,PJ Krispy Munch(Tangy Tomato) |50 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0384,Pj Diet Chiwda |25 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0383,Pj Halka Fulka |60 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0382,Cream Roll (Mixed Fruit) |40 Gms.,Category K (SPECIAL OFFER PACKS),BAKED,,0,N,Y,,Pcs.,Case,,,,,0
,FG0381,Cream Roll (Chocolate) |40 Gms.,Category K (SPECIAL OFFER PACKS),BAKED,,0,N,Y,,Pcs.,Case,,,,,0
,FG0380,Cream Roll (Vanilla) |40 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0379,Pj Olive Oil Bhujia |200 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0378,Pj Tok Jhal Misti |200 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0377,Badam Atta Laddu (12 pcs Box) BOGO |336 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0367,Soan Papdi + Besan Laddu (Pouch) BOGO |836 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0368,Besan Ladoo(12pcs Box) BOGO |336 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0366,Pj Masala Muri |25 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0365,PJ Krispy Munch(Tangy Tomato) |50 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0359,Pj Olive Oil Bhujia |200 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0358,Pj Tok Jhal Misti |200 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0360,Cream Roll (Vanilla) |40 Gms.,Category K (SPECIAL OFFER PACKS),BAKED,,0,N,Y,,Pcs.,Case,,,,,0
,FG0356,Badam Atta Laddu (12 pcs Box) BOGO |336 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0134,PJ Bake Bite |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0135,PJ Methi Mathri |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0136,PJ Chai Puri(New Launch) |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0137,PJ MURRUKU |150 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0143,PJ Kaju Dalmoth |200 Gms.,Category F (VALUE ADDED PACKS  - Namkeen ),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0184,PJ Mango Pickle (JAR) |1000 Gms.,PICKLES,PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0185,PJ Mixed Pickle (JAR) |1000 Gms.,PICKLES,PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0305,Pj Keshar Laddu |1000 Gms.,Category L (FRESH SWEETS PACKS),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0306,Pj Keshar Laddu |500 Gms.,Category L (FRESH SWEETS PACKS),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0307,Pj Keshar Laddu |250 Gms.,Category L (FRESH SWEETS PACKS),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0343,PJ KHAJUR BARFI (POUCH) |200 Gms.,Category L (FRESH SWEETS PACKS),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0344,PJ GULAB KHAJUR BARFI (POUCH) |200 Gms.,Category L (FRESH SWEETS PACKS),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0345,Pj Khajur |250 Gms.,Category L (FRESH SWEETS PACKS),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0389,Pj Badam Lachha |25 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0390,Pj Bhujia |1000 Gms.,Category 3 (Prime Packs - Namkeens),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0391,Pj Moong Dal Fried |1000 Gms.,Category 3 (Prime Packs - Namkeens),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0392,Pj Khatta Mitha |1000 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0393,Pj Jhal Chanachur |1000 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0394,Pj Halka Fulka |400 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0395,PJ Bhakhar wadi |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0396,PJ Hara Mattar |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0397,Cashew (Salted) |25 Gms.,Category F (VALUE ADDED PACKS  - Namkeen ),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0398,PJ Banna Chips |150 Gms.,Category F (VALUE ADDED PACKS - Namkeen ),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0399,Pasta (Fusilli) |180 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),PASTA & SEWAI,,0,N,N,,Pcs.,Case,,,,,0
,FG0400,Pasta (Fusilli) |380 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),PASTA & SEWAI,,0,N,N,,Pcs.,Case,,,,,0
,FG0401,Pasta (Penne Pipe) |180 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),PASTA & SEWAI,,0,N,N,,Pcs.,Case,,,,,0
,FG0402,Pasta (Penne Pipe) |380 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),PASTA & SEWAI,,0,N,N,,Pcs.,Case,,,,,0
,FG0403,Alu Bhujia |18 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0404,Bhujia |18 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0405,Moong Dal Fried |18 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0406,Moong Dal Fried (Nimbu Masala) |18 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0407,Pj Bhujia |18 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0408,Pj Bhujia (Nimbu Masala) |18 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0409,Pj Moong Dal Fried |18 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0410,Cheep's (Tangy Tomato) |15 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),CHEEPS,,0,N,N,,Pcs.,Case,,,,,0
,FG0411,Cheep's (Classic Salted) |15 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),CHEEPS,,0,N,N,,Pcs.,Case,,,,,0
,FG0412,Cheep's (Cream & Onion) |15 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),CHEEPS,,0,N,N,,Pcs.,Case,,,,,0
,FG0413,Cheep's (Masala Masti) |15 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),CHEEPS,,0,N,N,,Pcs.,Case,,,,,0
,FG0414,Alu Bhujia |42 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0415,Bhujia |42 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0416,Moong Dal Fried |42 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0417,Pj Bhujia |42 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0418,Pj Moong Dal Fried |42 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0419,PJ MURRUKU |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0420,Pj Nut Craker |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0421,PJ Badam Lachha |200 Gms.,Category F (VALUE ADDED PACKS - Namkeen ),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0422,Sewai |900 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),PASTA & SEWAI,,0,N,N,,Pcs.,Case,,,,,0
,FG0423,Sewai (Transparent Pack) |5000 Gms.,PASTA & SEWAI,PASTA & SEWAI,,0,N,Y,,Pcs.,Case,,,,,0
,FG0424,MITHAI KHAZANA |0 Gms.,Category J (SENSOTIONAL),(HAPPY MOMENT BRAND),,0,N,N,,Pcs.,Case,,,,,0
,FG0425,CRAZY MAZA |0 Gms.,Category J (SENSOTIONAL),(HAPPY MOMENT BRAND),,0,N,N,,Pcs.,Case,,,,,0
,FG0426,Modak(Kaju) 11 Pcs Box | Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,N,,Pcs.,Case,,,,,0
,FG0427,Modak(Badam) 11 Pcs Box | Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,N,,Pcs.,Case,,,,,0
,FG0428,Modak(Milk) 11 Pcs Box | Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,N,,Pcs.,Case,,,,,0
,FG0429,Modak(Kesar) 11 Pcs Box | Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,N,,Pcs.,Case,,,,,0
,FG0430,Modak(Chocolate) 11 Pcs Box | Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,N,,Pcs.,Case,,,,,0
,FG0431,PJ Diet Chira Bhaja |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0490,Pj Masala Dite Chiwda |25 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0491,Pj Masala Dite Chiwda |50 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0432,Creamy Milk Cake |280 Gms.,Category G (OVEN DELIGHT PACKS ),(CAKES PACKS),,0,N,N,,Pcs.,Case,,,,,0
,FG0433,PJ Hara Matar |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0434,PJ Tok Jhal Misti |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0435,PJ Dry Fruit Mix |350 Gms.,Category F (VALUE ADDED PACKS - Namkeen ),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0436,PJ Kismis |250 Gms.,Category F (VALUE ADDED PACKS - Namkeen ),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0437,Pj Masala Muri |25 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0438,Pj Diet Chiwda |25 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0439,PJ Krispy Munch(Magic Masala) |50 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0440,Pj Peanut (Salted) |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0441,Pj Olive Oil Bhujia |200 Gms.,Category 3 (Prime Packs - Namkeens),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0442,Pj Tok Jhal Misti |200 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0443,PJ Bake Bite |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0444,PJ Methi Mathri |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0445,PJ Chai Puri(New Launch) |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0446,PJ Kaju Dalmoth |200 Gms.,Category F (VALUE ADDED PACKS - Namkeen ),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0447,Cream Roll (Vanilla) |40 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,Y,,Pcs.,Case,,,,,0
,FG0448,Cream Roll (Chocolate) |40 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,Y,,Pcs.,Case,,,,,0
,FG0449,Cream Roll (Mixed Fruit) |40 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,Y,,Pcs.,Case,,,,,0
,FG0450,PJ Mango Pickle (JAR) |1000 Gms.,PICKLES,PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0451,PJ Mixed Pickle (JAR) |1000 Gms.,PICKLES,PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0452,Pj Keshar Laddu |1000 Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,N,,Pcs.,Case,,,,,0
,FG0453,Pj Keshar Laddu |500 Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,N,,Pcs.,Case,,,,,0
,FG0454,Pj Keshar Laddu |250 Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,N,,Pcs.,Case,,,,,0
,FG0455,Pj Khajur Barfi (Pouch) |200 Gms.,LACHHA PACKS,PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0456,Pj Gulab Khajur Barfi (Pouch) |200 Gms.,LACHHA PACKS,PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0457,Pj Khajur |250 Gms.,LACHHA PACKS,PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0458,Cashew (Salted) |20 Gms.,Category F (VALUE ADDED PACKS - Namkeen ),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0459,Exotic Assortment Cake |625 Gms.,Category G (OVEN DELIGHT PACKS ),(CAKES PACKS),,0,N,N,,Pcs.,Case,,,,,0
,FG0460,Pj Badam Atta Laddu (12 pcs Box) |336 Gms.,Category K (SPECIAL OFFER PACKS),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0461,PJ MURRUKU |150 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0462,Badam Atta Laddu (12 pcs Box) BOGO |336 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0463,Nimbu Shikanji |700 Gms.,Category J ( Seasonal),,,0,N,Y,,Pcs.,Case,,,,,0
,FG0464,PJ Alu Bhujia |18 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0465,PJ Alu Bhujia |42 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0466,Balls Tomato |30 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0467,Balls Cheese |30 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0468,Balls Sweet & Sour |30 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0469,Rings Tomato |30 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0470,Rings Chilly Cheese |30 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0471,Little Luv (Sweet Corn) |30 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0472,Pj Soan Papdi Round (Cashew) |30 Gms.,Category I (PACKED SWEETS),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0473,Pj Soan Papdi Round (Chocolate) |30 Gms.,Category I (PACKED SWEETS),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0474,Kettle Cheeps |30 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0475,PJ Nut Craker |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0476,Alu Bhujia |90 Gms.,Category 3 (Prime Packs - Namkeens),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0477,PJ Alu Bhujia |400 Gms.,Category 3 (Prime Packs - Namkeens),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0478,Pj Bhujia (MILD) |400 Gms.,Category 3 (Prime Packs - Namkeens),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0479,Khatta Mitha |90 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0480,Supreme Mixture |90 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0481,Ghee Patisa |300 Gms.,Category I (PACKED SWEETS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0482,LADDU ELAICHI BOONDI 500g |500 Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,N,,Pcs.,Case,,,,,0
,FG0483,PJ Sewai |120 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),PASTA & SEWAI,,0,N,N,,Pcs.,Case,,,,,0
,FG0484,PJ Tok Jhal Misti |400 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0485,Pj Rosogolla |4000 Gms.,Category I (PACKED SWEETS),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0486,Pj Gulab Jamun |4000 Gms.,Category I (PACKED SWEETS),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0487,Moti Pak Spsl Box |350 Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,N,,Pcs.,Case,,,,,0
,FG0488,Combo PJ( Soan Papdi(Elaichi)500g+Besan Laddu(6 Pcs Box) |668 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0489,Pj Soya Stick |50 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0504,Soan Papdi( Premium) Box |0 Gms.,Category J (SENSOTIONAL),(HAPPY MOMENT BRAND),,0,N,N,,Pcs.,Case,,,,,0
,FG0494,Ghee Laddu |1000 Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,Y,,Pcs.,Case,,,,,0
,FG0493,Laddu Elaichi Boondi |500 Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,N,,Pcs.,Case,,,,,0
,FG0492,Nimbu Shikanji |700 Gms.,Category J (SENSOTIONAL),SYRUPS,,0,N,N,,Pcs.,Case,,,,,0
,FG0495,Ghee Laddu |500 Gms.,Category L (FRESH PACKS),(FRESH SWEETS),,0,N,Y,,Pcs.,Case,,,,,0
,FG0496,PJ LACHHA (MITHA)Pouch |200 Gms.,(LACHHA PACKS),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
